participant_id	run	onset	duration	trial_type	trial_code	valence	arousal
1112c	R3	265.6239	11	Q	Q_ANG17	4	6
1112d	R1	5.5176	15	ANG	ANG21	2	9
1112d	R1	22.5426	11	Q	Q_ANG21	2	9
1112d	R1	40.601	15	CON	NEU5	6	6
1112d	R1	57.626	11	Q	Q_NEU5	6	6
1112d	R1	75.4427	15	CON	NEU3	6	7
1112d	R1	92.4761	11	Q	Q_NEU3	6	7
1112d	R1	109.0344	15	ANG	ANG12	4	8
1112d	R1	126.0595	11	Q	Q_ANG12	4	8
1112d	R1	143.3678	15	CON	NEU2	9	9
1112d	R1	160.3928	11	Q	Q_NEU2	9	9
1112d	R1	178.2095	15	ANG	ANG3	0	9
1112d	R1	195.2346	11	Q	Q_ANG3	0	9
1112d	R1	213.0513	15	ANG	ANG20	1	10
1112d	R1	230.0757	11	Q	Q_ANG20	1	10
1112d	R1	246.6347	15	CON	NEU22	6	0
1112d	R1	263.6597	11	Q	Q_NEU22	6	0
1112d	R2	7.2625	15	CON	NEU16	8	10
1112d	R2	24.2959	11	Q	Q_NEU16	8	10
1112d	R2	41.3542	15	ANG	ANG8	0	8
1112d	R2	58.3793	11	Q	Q_ANG8	0	8
1112d	R2	75.1876	15	ANG	ANG30	9	5
1112d	R2	92.2127	11	Q	Q_ANG30	9	5
1112d	R2	110.271	15	CON	NEU26	5	6
1112d	R2	127.2955	11	Q	Q_NEU26	5	6
1112d	R2	143.8544	15	CON	NEU25	none	0
1112d	R2	160.8794	11	Q	Q_NEU25	none	0
1112d	R2	177.6878	15	ANG	ANG9	1	none
1112d	R2	194.7128	11	Q	Q_ANG9	1	none
1112d	R2	212.2795	15	CON	NEU4	6	0
1112d	R2	229.3045	11	Q	Q_NEU4	6	0
1112d	R2	247.6129	15	ANG	ANG6	0	9
1112d	R2	264.6379	11	Q	Q_ANG6	0	9
1112d	R3	6.2638	15	CON	NEU17	none	0
1112d	R3	23.2889	11	Q	Q_NEU17	none	0
1112d	R3	40.0973	15	ANG	ANG25	0	6
1112d	R3	57.1223	11	Q	Q_ANG25	0	6
1112d	R3	75.4307	15	CON	NEU27	none	6
1112d	R3	92.4557	11	Q	Q_NEU27	none	6
1112d	R3	109.5141	15	CON	NEU10	none	9
1112d	R3	126.5391	11	Q	Q_NEU10	none	9
1112d	R3	143.5974	15	ANG	ANG7	3	8
1112d	R3	160.6308	11	Q	Q_ANG7	3	8
1112d	R3	178.6892	15	CON	NEU18	10	8
1112d	R3	195.7142	11	Q	Q_NEU18	10	8
1112d	R3	213.7726	15	ANG	ANG1	2	9
1112d	R3	230.7976	11	Q	Q_ANG1	2	9
1112d	R3	248.6059	15	ANG	ANG17	3	6
1112d	R3	265.631	11	Q	Q_ANG17	3	6
1112e	R1	5.5151	15	ANG	ANG21	3	6
1112e	R1	22.5401	11	Q	Q_ANG21	3	6
1112e	R1	40.5985	15	CON	NEU5	6	4
1112e	R1	57.6235	11	Q	Q_NEU5	6	4
1112e	R1	75.4402	15	CON	NEU3	7	6
1112e	R1	92.4652	11	Q	Q_NEU3	7	6
1112e	R1	109.0319	15	ANG	ANG12	none	3
1112e	R1	126.0569	11	Q	Q_ANG12	none	3
1112e	R1	143.3736	15	CON	NEU2	6	4
1112e	R1	160.3986	11	Q	Q_NEU2	6	4
1112e	R1	178.207	15	ANG	ANG3	1	7
1112e	R1	195.232	11	Q	Q_ANG3	1	7
1112e	R1	213.0487	15	ANG	ANG20	3	6
1112e	R1	230.0738	11	Q	Q_ANG20	3	6
1112e	R1	246.6321	15	CON	NEU22	none	1
1112e	R1	263.6571	11	Q	Q_NEU22	none	1
1112e	R2	7.2647	15	CON	NEU16	7	6
1112e	R2	24.2897	11	Q	Q_NEU16	7	6
1112e	R2	41.3481	15	ANG	ANG8	2	7
1112e	R2	58.3731	11	Q	Q_ANG8	2	7
1112e	R2	75.1815	15	ANG	ANG30	2	7
1112e	R2	92.2065	11	Q	Q_ANG30	2	7
1112e	R2	110.2648	15	CON	NEU26	7	6
1112e	R2	127.2899	11	Q	Q_NEU26	7	6
1112e	R2	143.8483	15	CON	NEU25	none	1
1112e	R2	160.8733	11	Q	Q_NEU25	none	1
1112e	R2	177.69	15	ANG	ANG9	0	8
1112e	R2	194.715	11	Q	Q_ANG9	0	8
1112e	R2	212.2734	15	CON	NEU4	none	0
1112e	R2	229.2984	11	Q	Q_NEU4	none	0
1112e	R2	247.6068	15	ANG	ANG6	1	7
1112e	R2	264.6485	11	Q	Q_ANG6	1	7
1112e	R3	6.261	15	CON	NEU17	6	3
1112e	R3	23.2861	11	Q	Q_NEU17	6	3
1112e	R3	40.0944	15	ANG	ANG25	0	8
1112e	R3	57.1195	11	Q	Q_ANG25	0	8
1112e	R3	75.4362	15	CON	NEU27	none	3
1112e	R3	92.4612	11	Q	Q_NEU27	none	3
1112e	R3	109.5195	15	CON	NEU10	none	1
1112e	R3	126.5446	11	Q	Q_NEU10	none	1
1112e	R3	143.6029	15	ANG	ANG7	1	6
1112e	R3	160.6275	11	Q	Q_ANG7	1	6
1112e	R3	178.6863	15	CON	NEU18	7	6
1112e	R3	195.7108	11	Q	Q_NEU18	7	6
1112e	R3	213.7697	15	ANG	ANG1	0	7
1112e	R3	230.7947	11	Q	Q_ANG1	0	7
1112e	R3	248.6031	15	ANG	ANG17	4	none
1112e	R3	265.6281	11	Q	Q_ANG17	4	none
1112f	R1	5.5178	15	ANG	ANG21	2	7
1112f	R1	22.5428	11	Q	Q_ANG21	2	7
1112f	R1	40.6012	15	CON	NEU5	7	6
1112f	R1	57.6262	11	Q	Q_NEU5	7	6
1112f	R1	75.4346	15	CON	NEU3	6	4
1112f	R1	92.459	11	Q	Q_NEU3	6	4
1112f	R1	109.018	15	ANG	ANG12	5	4
1112f	R1	126.043	11	Q	Q_ANG12	5	4
1112f	R1	143.3514	15	CON	NEU2	7	6
1112f	R1	160.3764	11	Q	Q_NEU2	7	6
1112f	R1	178.1931	15	ANG	ANG3	3	6
1112f	R1	195.2181	11	Q	Q_ANG3	3	6
1112f	R1	213.0265	15	ANG	ANG20	4	7
1112f	R1	230.0598	11	Q	Q_ANG20	4	7
1112f	R1	246.6182	15	CON	NEU22	7	7
1112f	R1	263.6516	11	Q	Q_NEU22	7	7
1112f	R2	7.2682	15	CON	NEU16	8	8
1112f	R2	24.2932	11	Q	Q_NEU16	8	8
1112f	R2	41.3516	15	ANG	ANG8	2	8
1112f	R2	58.3766	11	Q	Q_ANG8	2	8
1112f	R2	75.185	15	ANG	ANG30	4	6
1112f	R2	92.21	11	Q	Q_ANG30	4	6
1112f	R2	110.2684	15	CON	NEU26	8	7
1112f	R2	127.2934	11	Q	Q_NEU26	8	7
1112f	R2	143.8518	15	CON	NEU25	6	6
1112f	R2	160.8768	11	Q	Q_NEU25	6	6
1112f	R2	177.6852	15	ANG	ANG9	none	6
1112f	R2	194.7102	11	Q	Q_ANG9	none	6
1112f	R2	212.2769	15	CON	NEU4	7	7
1112f	R2	229.3019	11	Q	Q_NEU4	7	7
1112f	R2	247.6103	15	ANG	ANG6	2	7
1112f	R2	264.6436	11	Q	Q_ANG6	2	7
1112f	R3	6.2628	15	CON	NEU17	6	6
1112f	R3	23.2962	11	Q	Q_NEU17	6	6
1112f	R3	40.1046	15	ANG	ANG25	3	7
1112f	R3	57.1296	11	Q	Q_ANG25	3	7
1112f	R3	75.438	15	CON	NEU27	6	6
1112f	R3	92.463	11	Q	Q_NEU27	6	6
1112f	R3	109.5214	15	CON	NEU10	6	none
1112f	R3	126.5464	11	Q	Q_NEU10	6	none
1112f	R3	143.6047	15	ANG	ANG7	4	7
1112f	R3	160.6298	11	Q	Q_ANG7	4	7
1112f	R3	178.6965	15	CON	NEU18	7	7
1112f	R3	195.7214	11	Q	Q_NEU18	7	7
1112f	R3	213.7798	15	ANG	ANG1	none	6
1112f	R3	230.8049	11	Q	Q_ANG1	none	6
1112f	R3	248.6216	15	ANG	ANG17	6	5
1112f	R3	265.6466	11	Q	Q_ANG17	6	5
1112g	R1	5.521	15	ANG	ANG21	2	7
1112g	R1	22.5454	11	Q	Q_ANG21	2	7
1112g	R1	40.6127	15	CON	NEU5	7	4
1112g	R1	57.6377	11	Q	Q_NEU5	7	4
1112g	R1	75.4461	15	CON	NEU3	7	3
1112g	R1	92.4711	11	Q	Q_NEU3	7	3
1112g	R1	109.0295	15	ANG	ANG12	3	4
1112g	R1	126.054	11	Q	Q_ANG12	3	4
1112g	R1	143.3712	15	CON	NEU2	7	1
1112g	R1	160.3962	11	Q	Q_NEU2	7	1
1112g	R1	178.2046	15	ANG	ANG3	1	7
1112g	R1	195.2296	11	Q	Q_ANG3	1	7
1112g	R1	213.038	15	ANG	ANG20	0	8
1112g	R1	230.063	11	Q	Q_ANG20	0	8
1112g	R1	246.6214	15	CON	NEU22	none	1
1112g	R1	263.6459	11	Q	Q_NEU22	none	1
1112g	R2	7.2667	15	CON	NEU16	7	6
1112g	R2	24.2917	11	Q	Q_NEU16	7	6
1112g	R2	41.3579	15	ANG	ANG8	0	8
1112g	R2	58.3834	11	Q	Q_ANG8	0	8
1112g	R2	75.1918	15	ANG	ANG30	1	8
1112g	R2	92.2252	11	Q	Q_ANG30	1	8
1112g	R2	110.2835	15	CON	NEU26	6	2
1112g	R2	127.308	11	Q	Q_NEU26	6	2
1112g	R2	143.8669	15	CON	NEU25	6	1
1112g	R2	160.9169	11	Q	Q_NEU25	6	1
1112g	R2	177.7253	15	ANG	ANG9	0	7
1112g	R2	194.7503	11	Q	Q_ANG9	0	7
1112g	R2	212.3087	15	CON	NEU4	6	0
1112g	R2	229.3337	11	Q	Q_NEU4	6	0
1112g	R2	247.6504	15	ANG	ANG6	1	6
1112g	R2	264.6754	11	Q	Q_ANG6	1	6
1112g	R3	6.263	15	CON	NEU17	6	2
1112g	R3	23.288	11	Q	Q_NEU17	6	2
1112g	R3	40.0964	15	ANG	ANG25	1	7
1112g	R3	57.1214	11	Q	Q_ANG25	1	7
1112g	R3	75.4297	15	CON	NEU27	none	0
1112g	R3	92.4548	11	Q	Q_NEU27	none	0
1112g	R3	109.5131	15	CON	NEU10	5	1
1112g	R3	126.5382	11	Q	Q_NEU10	5	1
1112g	R3	143.5965	15	ANG	ANG7	2	6
1112g	R3	160.6209	11	Q	Q_ANG7	2	6
1112g	R3	178.6799	15	CON	NEU18	8	6
1112g	R3	195.7049	11	Q	Q_NEU18	8	6
1112g	R3	213.7633	15	ANG	ANG1	2	7
1112g	R3	230.7883	11	Q	Q_ANG1	2	7
1112g	R3	248.5967	15	ANG	ANG17	1	8
1112g	R3	265.6217	11	Q	Q_ANG17	1	8
1112h	R1	5.5201	15	ANG	ANG21	2	6
1112h	R1	22.5445	11	Q	Q_ANG21	2	6
1112h	R1	40.6035	15	CON	NEU5	6	1
1112h	R1	57.6285	11	Q	Q_NEU5	6	1
1112h	R1	75.4369	15	CON	NEU3	7	1
1112h	R1	92.4619	11	Q	Q_NEU3	7	1
1112h	R1	109.0203	15	ANG	ANG12	2	4
1112h	R1	126.0453	11	Q	Q_ANG12	2	4
1112h	R1	143.3537	15	CON	NEU2	7	1
1112h	R1	160.3787	11	Q	Q_NEU2	7	1
1112h	R1	178.2037	15	ANG	ANG3	0	8
1112h	R1	195.2287	11	Q	Q_ANG3	0	8
1112h	R1	213.0371	15	ANG	ANG20	0	7
1112h	R1	230.0621	11	Q	Q_ANG20	0	7
1112h	R1	246.6205	15	CON	NEU22	4	0
1112h	R1	263.6455	11	Q	Q_NEU22	4	0
1112h	R2	7.2681	15	CON	NEU16	6	0
1112h	R2	24.3098	11	Q	Q_NEU16	6	0
1112h	R2	41.3848	15	ANG	ANG8	1	7
1112h	R2	58.4093	11	Q	Q_ANG8	1	7
1112h	R2	75.2265	15	ANG	ANG30	2	6
1112h	R2	92.2516	11	Q	Q_ANG30	2	6
1112h	R2	110.3099	15	CON	NEU26	6	0
1112h	R2	127.335	11	Q	Q_NEU26	6	0
1112h	R2	143.8933	15	CON	NEU25	6	0
1112h	R2	160.9267	11	Q	Q_NEU25	6	0
1112h	R2	177.735	15	ANG	ANG9	2	6
1112h	R2	194.7601	11	Q	Q_ANG9	2	6
1112h	R2	212.3184	15	CON	NEU4	none	0
1112h	R2	229.3435	11	Q	Q_NEU4	none	0
1112h	R2	247.6518	15	ANG	ANG6	0	7
1112h	R2	264.6769	11	Q	Q_ANG6	0	7
1112h	R3	6.2622	15	CON	NEU17	none	0
1112h	R3	23.2872	11	Q	Q_NEU17	none	0
1112h	R3	40.0956	15	ANG	ANG25	0	10
1112h	R3	57.1206	11	Q	Q_ANG25	0	10
1112h	R3	75.429	15	CON	NEU27	none	0
1112h	R3	92.454	11	Q	Q_NEU27	none	0
1112h	R3	109.5123	15	CON	NEU10	5	0
1112h	R3	126.5374	11	Q	Q_NEU10	5	0
1112h	R3	143.6041	15	ANG	ANG7	1	7
1112h	R3	160.6291	11	Q	Q_ANG7	1	7
1112h	R3	178.6875	15	CON	NEU18	6	none
1112h	R3	195.7125	11	Q	Q_NEU18	6	none
1112h	R3	213.7708	15	ANG	ANG1	2	6
1112h	R3	230.8042	11	Q	Q_ANG1	2	6
1112h	R3	248.6126	15	ANG	ANG17	3	6
1112h	R3	265.6376	11	Q	Q_ANG17	3	6
1112i	R1	5.5269	15	ANG	ANG21	1	7
1112i	R1	22.5526	11	Q	Q_ANG21	1	7
1112i	R1	40.6109	15	CON	NEU5	6	3
1112i	R1	57.636	11	Q	Q_NEU5	6	3
1112i	R1	75.4443	15	CON	NEU3	6	1
1112i	R1	92.4693	11	Q	Q_NEU3	6	1
1112i	R1	109.0277	15	ANG	ANG12	3	6
1112i	R1	126.0521	11	Q	Q_ANG12	3	6
1112i	R1	143.3611	15	CON	NEU2	6	0
1112i	R1	160.4028	11	Q	Q_NEU2	6	0
1112i	R1	178.2111	15	ANG	ANG3	2	6
1112i	R1	195.2356	11	Q	Q_ANG3	2	6
1112i	R1	213.0445	15	ANG	ANG20	2	7
1112i	R1	230.0689	11	Q	Q_ANG20	2	7
1112i	R1	246.6362	15	CON	NEU22	6	0
1112i	R1	263.6613	11	Q	Q_NEU22	6	0
1112i	R2	7.2612	15	CON	NEU16	6	1
1112i	R2	24.2863	11	Q	Q_NEU16	6	1
1112i	R2	41.3446	15	ANG	ANG8	0	8
1112i	R2	58.3696	11	Q	Q_ANG8	0	8
1112i	R2	75.1863	15	ANG	ANG30	1	9
1112i	R2	92.2107	11	Q	Q_ANG30	1	9
1112i	R2	110.2781	15	CON	NEU26	7	2
1112i	R2	127.3031	11	Q	Q_NEU26	7	2
1112i	R2	143.8614	15	CON	NEU25	6	0
1112i	R2	160.8865	11	Q	Q_NEU25	6	0
1112i	R2	177.6948	15	ANG	ANG9	4	6
1112i	R2	194.7199	11	Q	Q_ANG9	4	6
1112i	R2	212.2865	15	CON	NEU4	6	0
1112i	R2	229.311	11	Q	Q_NEU4	6	0
1112i	R2	247.6199	15	ANG	ANG6	0	9
1112i	R2	264.6443	11	Q	Q_ANG6	0	9
1112i	R3	6.2618	15	CON	NEU17	6	1
1112i	R3	23.2868	11	Q	Q_NEU17	6	1
1112i	R3	40.1035	15	ANG	ANG25	1	9
1112i	R3	57.1286	11	Q	Q_ANG25	1	9
1112i	R3	75.4369	15	CON	NEU27	6	0
1112i	R3	92.4614	11	Q	Q_NEU27	6	0
1112i	R3	109.5286	15	CON	NEU10	6	1
1112i	R3	126.5537	11	Q	Q_NEU10	6	1
1112i	R3	143.612	15	ANG	ANG7	0	9
1112i	R3	160.637	11	Q	Q_ANG7	0	9
1112i	R3	178.6954	15	CON	NEU18	6	1
1112i	R3	195.7204	11	Q	Q_NEU18	6	1
1112i	R3	213.7788	15	ANG	ANG1	2	8
1112i	R3	230.8038	11	Q	Q_ANG1	2	8
1112i	R3	248.6122	15	ANG	ANG17	3	7
1112i	R3	265.6372	11	Q	Q_ANG17	3	7
1212b	R1	5.5107	15	HOP	HOP22	9	4
1212b	R1	22.5441	11	Q	Q_HOP22	9	4
1212b	R1	40.6024	15	CON	NEU5	6	2
1212b	R1	57.6267	11	Q	Q_NEU5	6	2
1212b	R1	75.4441	15	CON	NEU3	5	1
1212b	R1	92.4691	11	Q	Q_NEU3	5	1
1212b	R1	109.0275	15	HOP	HOP19	7	3
1212b	R1	126.0525	11	Q	Q_HOP19	7	3
1212b	R1	143.3692	15	CON	NEU2	5	0
1212b	R1	160.3942	11	Q	Q_NEU2	5	0
1212b	R1	178.2026	15	HOP	HOP7	7	4
1212b	R1	195.2276	11	Q	Q_HOP7	7	4
1212b	R1	213.0359	15	HOP	HOP15	7	4
1212b	R1	230.061	11	Q	Q_HOP15	7	4
1212b	R1	246.6193	15	CON	NEU22	none	0
1212b	R1	263.6443	11	Q	Q_NEU22	none	0
1212b	R2	7.2692	15	CON	NEU16	4	0
1212b	R2	24.2943	11	Q	Q_NEU16	4	0
1212b	R2	41.3525	15	HOP	HOP23	7	7
1212b	R2	58.3776	11	Q	Q_HOP23	7	7
1212b	R2	75.186	15	HOP	HOP13	7	7
1212b	R2	92.211	11	Q	Q_HOP13	7	7
1212b	R2	110.2694	15	CON	NEU26	7	6
1212b	R2	127.2944	11	Q	Q_NEU26	7	6
1212b	R2	143.8527	15	CON	NEU25	none	0
1212b	R2	160.8771	11	Q	Q_NEU25	none	0
1212b	R2	177.6861	15	HOP	HOP5	7	6
1212b	R2	194.7111	11	Q	Q_HOP5	7	6
1212b	R2	212.2695	15	CON	NEU4	none	0
1212b	R2	229.2945	11	Q	Q_NEU4	none	0
1212b	R2	247.6112	15	HOP	HOP26	8	9
1212b	R2	264.6362	11	Q	Q_HOP26	8	9
1212b	R3	6.2665	15	CON	NEU17	9	4
1212b	R3	23.2915	11	Q	Q_NEU17	9	4
1212b	R3	40.0998	15	HOP	HOP17	10	5
1212b	R3	57.1332	11	Q	Q_HOP17	10	5
1212b	R3	75.4415	15	CON	NEU27	5	0
1212b	R3	92.4666	11	Q	Q_NEU27	5	0
1212b	R3	109.5249	15	CON	NEU10	6	1
1212b	R3	126.5499	11	Q	Q_NEU10	6	1
1212b	R3	143.6083	15	HOP	HOP16	10	9
1212b	R3	160.6333	11	Q	Q_HOP16	10	9
1212b	R3	178.6917	15	CON	NEU18	none	0
1212b	R3	195.725	11	Q	Q_NEU18	none	0
1212b	R3	213.7834	15	HOP	HOP11	2	7
1212b	R3	230.8084	11	Q	Q_HOP11	2	7
1212b	R3	248.6168	15	HOP	HOP27	9	7
1212b	R3	265.6418	11	Q	Q_HOP27	9	7
1212c	R1	5.5159	15	HOP	HOP22	9	8
1212c	R1	22.541	11	Q	Q_HOP22	9	8
1212c	R1	40.6077	15	CON	NEU5	9	7
1212c	R1	57.6327	11	Q	Q_NEU5	9	7
1212c	R1	75.441	15	CON	NEU3	10	6
1212c	R1	92.4661	11	Q	Q_NEU3	10	6
1212c	R1	109.0244	15	HOP	HOP19	9	7
1212c	R1	126.0488	11	Q	Q_HOP19	9	7
1212c	R1	143.3578	15	CON	NEU2	7	3
1212c	R1	160.3823	11	Q	Q_NEU2	7	3
1212c	R1	178.1911	15	HOP	HOP7	10	8
1212c	R1	195.2156	11	Q	Q_HOP7	10	8
1212c	R1	213.0246	15	HOP	HOP15	10	7
1212c	R1	230.0496	11	Q	Q_HOP15	10	7
1212c	R1	246.6079	15	CON	NEU22	8	6
1212c	R1	263.6323	11	Q	Q_NEU22	8	6
1212c	R2	7.2622	15	CON	NEU16	6	4
1212c	R2	24.2955	11	Q	Q_NEU16	6	4
1212c	R2	41.3539	15	HOP	HOP23	10	10
1212c	R2	58.3789	11	Q	Q_HOP23	10	10
1212c	R2	75.1956	15	HOP	HOP13	0	10
1212c	R2	92.2206	11	Q	Q_HOP13	0	10
1212c	R2	110.279	15	CON	NEU26	10	8
1212c	R2	127.304	11	Q	Q_NEU26	10	8
1212c	R2	143.8624	15	CON	NEU25	6	0
1212c	R2	160.8874	11	Q	Q_NEU25	6	0
1212c	R2	177.6958	15	HOP	HOP5	10	8
1212c	R2	194.7208	11	Q	Q_HOP5	10	8
1212c	R2	212.2792	15	CON	NEU4	7	0
1212c	R2	229.3042	11	Q	Q_NEU4	7	0
1212c	R2	247.6209	15	HOP	HOP26	10	10
1212c	R2	264.6459	11	Q	Q_HOP26	10	10
1212c	R3	6.2636	15	CON	NEU17	9	2
1212c	R3	23.2886	11	Q	Q_NEU17	9	2
1212c	R3	40.097	15	HOP	HOP17	10	6
1212c	R3	57.122	11	Q	Q_HOP17	10	6
1212c	R3	75.4387	15	CON	NEU27	6	0
1212c	R3	92.472	11	Q	Q_NEU27	6	0
1212c	R3	109.5304	15	CON	NEU10	7	2
1212c	R3	126.5554	11	Q	Q_NEU10	7	2
1212c	R3	143.6221	15	HOP	HOP16	10	7
1212c	R3	160.6471	11	Q	Q_HOP16	10	7
1212c	R3	178.7055	15	CON	NEU18	10	6
1212c	R3	195.7305	11	Q	Q_NEU18	10	6
1212c	R3	213.7889	15	HOP	HOP11	10	7
1212c	R3	230.8139	11	Q	Q_HOP11	10	7
1212c	R3	248.6223	15	HOP	HOP27	10	10
1212c	R3	265.6473	11	Q	Q_HOP27	10	10
1212d	R1	5.5167	15	HOP	HOP22	10	8
1212d	R1	22.5417	11	Q	Q_HOP22	10	8
1212d	R1	40.6001	15	CON	NEU5	9	4
1212d	R1	57.6251	11	Q	Q_NEU5	9	4
1212d	R1	75.4335	15	CON	NEU3	9	3
1212d	R1	92.4585	11	Q	Q_NEU3	9	3
1212d	R1	109.0168	15	HOP	HOP19	9	7
1212d	R1	126.0502	11	Q	Q_HOP19	9	7
1212d	R1	143.3586	15	CON	NEU2	8	3
1212d	R1	160.3836	11	Q	Q_NEU2	8	3
1212d	R1	178.192	15	HOP	HOP7	10	8
1212d	R1	195.217	11	Q	Q_HOP7	10	8
1212d	R1	213.0253	15	HOP	HOP15	10	8
1212d	R1	230.0587	11	Q	Q_HOP15	10	8
1212d	R1	246.6254	15	CON	NEU22	7	2
1212d	R1	263.6499	11	Q	Q_NEU22	7	2
1212d	R2	7.2671	15	CON	NEU16	8	4
1212d	R2	24.2921	11	Q	Q_NEU16	8	4
1212d	R2	41.3505	15	HOP	HOP23	10	8
1212d	R2	58.3755	11	Q	Q_HOP23	10	8
1212d	R2	75.1922	15	HOP	HOP13	10	10
1212d	R2	92.2172	11	Q	Q_HOP13	10	10
1212d	R2	110.2834	15	CON	NEU26	7	2
1212d	R2	127.3089	11	Q	Q_NEU26	7	2
1212d	R2	143.8756	15	CON	NEU25	8	6
1212d	R2	160.9007	11	Q	Q_NEU25	8	6
1212d	R2	177.709	15	HOP	HOP5	10	9
1212d	R2	194.7333	11	Q	Q_HOP5	10	9
1212d	R2	212.2924	15	CON	NEU4	6	2
1212d	R2	229.3174	11	Q	Q_NEU4	6	2
1212d	R2	247.6258	15	HOP	HOP26	8	6
1212d	R2	264.6508	11	Q	Q_HOP26	8	6
1212d	R3	6.2704	15	CON	NEU17	4	2
1212d	R3	23.2954	11	Q	Q_NEU17	4	2
1212d	R3	40.1038	15	HOP	HOP17	10	9
1212d	R3	57.1288	11	Q	Q_HOP17	10	9
1212d	R3	75.4455	15	CON	NEU27	6	6
1212d	R3	92.47	11	Q	Q_NEU27	6	6
1212d	R3	109.5289	15	CON	NEU10	8	6
1212d	R3	126.5533	11	Q	Q_NEU10	8	6
1212d	R3	143.6123	15	HOP	HOP16	9	7
1212d	R3	160.6373	11	Q	Q_HOP16	9	7
1212d	R3	178.6957	15	CON	NEU18	7	3
1212d	R3	195.7207	11	Q	Q_NEU18	7	3
1212d	R3	213.7874	15	HOP	HOP11	9	8
1212d	R3	230.8124	11	Q	Q_HOP11	9	8
1212d	R3	248.6208	15	HOP	HOP27	6	4
1212d	R3	265.6458	11	Q	Q_HOP27	6	4
1212e	R1	5.515	15	HOP	HOP22	5	1
1212e	R1	22.5393	11	Q	Q_HOP22	5	1
1212e	R1	40.5984	15	CON	NEU5	7	0
1212e	R1	57.6234	11	Q	Q_NEU5	7	0
1212e	R1	75.4317	15	CON	NEU3	10	0
1212e	R1	92.4568	11	Q	Q_NEU3	10	0
1212e	R1	109.0151	15	HOP	HOP19	6	0
1212e	R1	126.0396	11	Q	Q_HOP19	6	0
1212e	R1	143.3652	15	CON	NEU2	4	0
1212e	R1	160.3895	11	Q	Q_NEU2	4	0
1212e	R1	178.2062	15	HOP	HOP7	6	1
1212e	R1	195.2319	11	Q	Q_HOP7	6	1
1212e	R1	213.0486	15	HOP	HOP15	10	3
1212e	R1	230.0737	11	Q	Q_HOP15	10	3
1212e	R1	246.632	15	CON	NEU22	0	0
1212e	R1	263.657	11	Q	Q_NEU22	0	0
1212e	R2	7.268	15	CON	NEU16	10	1
1212e	R2	24.3014	11	Q	Q_NEU16	10	1
1212e	R2	41.3597	15	HOP	HOP23	7	3
1212e	R2	58.3848	11	Q	Q_HOP23	7	3
1212e	R2	75.1931	15	HOP	HOP13	10	6
1212e	R2	92.2181	11	Q	Q_HOP13	10	6
1212e	R2	110.2765	15	CON	NEU26	6	6
1212e	R2	127.3009	11	Q	Q_NEU26	6	6
1212e	R2	143.8599	15	CON	NEU25	5	0
1212e	R2	160.8849	11	Q	Q_NEU25	5	0
1212e	R2	177.6933	15	HOP	HOP5	6	5
1212e	R2	194.7177	11	Q	Q_HOP5	6	5
1212e	R2	212.285	15	CON	NEU4	5	0
1212e	R2	229.3094	11	Q	Q_NEU4	5	0
1212e	R2	247.6267	15	HOP	HOP26	6	0
1212e	R2	264.6518	11	Q	Q_HOP26	6	0
1212e	R3	6.2714	15	CON	NEU17	10	0
1212e	R3	23.297	11	Q	Q_NEU17	10	0
1212e	R3	40.1054	15	HOP	HOP17	8	0
1212e	R3	57.1297	11	Q	Q_HOP17	8	0
1212e	R3	75.4471	15	CON	NEU27	10	7
1212e	R3	92.4714	11	Q	Q_NEU27	10	7
1212e	R3	109.5305	15	CON	NEU10	5	0
1212e	R3	126.5555	11	Q	Q_NEU10	5	0
1212e	R3	143.6222	15	HOP	HOP16	10	6
1212e	R3	160.6472	11	Q	Q_HOP16	10	6
1212e	R3	178.7139	15	CON	NEU18	6	0
1212e	R3	195.7389	11	Q	Q_NEU18	6	0
1212e	R3	213.7973	15	HOP	HOP11	6	0
1212e	R3	230.8223	11	Q	Q_HOP11	6	0
1212e	R3	248.6307	15	HOP	HOP27	10	6
1212e	R3	265.655	11	Q	Q_HOP27	10	6
1212f	R1	5.5104	15	HOP	HOP22	7	7
1212f	R1	22.5354	11	Q	Q_HOP22	7	7
1212f	R1	40.6022	15	CON	NEU5	none	none
1212f	R1	57.6355	11	Q	Q_NEU5	none	none
1212f	R1	75.4522	15	CON	NEU3	7	6
1212f	R1	92.4772	11	Q	Q_NEU3	7	6
1212f	R1	109.0356	15	HOP	HOP19	4	2
1212f	R1	126.0606	11	Q	Q_HOP19	4	2
1212f	R1	143.3767	15	CON	NEU2	none	2
1212f	R1	160.4023	11	Q	Q_NEU2	none	2
1212f	R1	178.219	15	HOP	HOP7	8	4
1212f	R1	195.2441	11	Q	Q_HOP7	8	4
1212f	R1	213.0524	15	HOP	HOP15	8	4
1212f	R1	230.0941	11	Q	Q_HOP15	8	4
1212f	R1	246.6524	15	CON	NEU22	4	0
1212f	R1	263.677	11	Q	Q_NEU22	4	0
1212f	R2	7.2618	15	CON	NEU16	7	4
1212f	R2	24.2861	11	Q	Q_NEU16	7	4
1212f	R2	41.353	15	HOP	HOP23	9	6
1212f	R2	58.3869	11	Q	Q_HOP23	9	6
1212f	R2	75.1952	15	HOP	HOP13	2	none
1212f	R2	92.2203	11	Q	Q_HOP13	2	none
1212f	R2	110.2786	15	CON	NEU26	6	3
1212f	R2	127.3036	11	Q	Q_NEU26	6	3
